Start date, 2017-07-16
End date, 2017-09-23
Total requests, 12666
Total unique devices, 560
Total sessions, 2711
Average response time, 0.67ms

Language, DeviceCount, Percentage
spa, 5, 0.9%
chs, 97, 17.3%
eng, 386, 68.9%
cht, 72, 12.9%

Date, Unique devices, Sessions, Requests
50.35.57.196, US, WA, Lyman,98263
50.35.65.42, US, WA, Redmond,98052
50.35.67.154, US, WA, Redmond,98052
50.35.68.203, US, WA, Redmond,98052
50.35.71.176, US, WA, Redmond,98052
50.35.74.189, US, WA, Redmond,98052
50.35.78.220, US, WA, Redmond,98052
50.38.102.103, US, WA, Woodland,98674
50.38.40.10, US, OR, Coquille,97423
50.38.46.78, US, OR, Port Orford,97465
50.39.106.100, US, OR, Beaverton,97006
50.39.171.50, US, OR, Hillsboro,97124
50.39.177.91, US, OR, Beaverton,97007
50.39.97.66, US, OR, Portland,97229
50.46.118.4, US, WA, Kirkland,98033
50.46.119.155, US, WA, Kirkland,98033
50.46.122.77, US, WA, Kirkland,98033
50.46.188.4, US, WA, Everett,98203
50.47.105.53, US, WA, Redmond,98052
50.53.107.39, US, OR, Beaverton,97007
50.53.112.152, US, OR, Portland,97224
50.53.162.210, US, OR, Forest Grove,97116
50.53.25.188, US, OR, Beaverton,97078
50.53.30.6, US, OR, Beaverton,97007
50.53.44.217, US, OR, Portland,97229
50.53.47.213, US, OR, Portland,97229
50.53.49.150, US, OR, Beaverton,97006
50.53.50.29, US, OR, Beaverton,97006
50.53.51.187, US, OR, Beaverton,97006
50.53.55.150, US, OR, Portland,97229
50.53.56.157, US, OR, Portland,97229
50.53.57.119, US, OR, Portland,97229
50.53.62.166, US, OR, Portland,97229
50.53.67.157, US, OR, Portland,97223
50.53.68.98, US, OR, Portland,97223
50.53.71.87, US, OR, Beaverton,97007
50.53.96.68, US, OR, Beaverton,97005
50.54.239.93, US, WA, Redmond,98052
64.134.159.34, US, TX, ,0
64.205.106.2, US, CA, Pleasanton,94566
65.121.188.170, US, , ,0
65.152.183.26, US, , ,0
65.154.51.250, US, , ,0
65.158.186.241, US, OR, Portland,97207
66.102.6.217, US, CA, Mountain View,94043
66.102.6.219, US, CA, Mountain View,94043
66.102.8.137, US, NY, Bronx,10460
66.102.8.139, US, NY, Bronx,10460
66.102.8.141, US, NY, Bronx,10460
66.114.143.94, US, WA, Mount Vernon,98274
66.154.200.4, US, OR, Hillsboro,97124
66.154.200.5, US, OR, Hillsboro,97124
66.154.200.7, US, OR, Hillsboro,97124
66.189.158.153, US, OR, Seaside,97138
66.192.178.169, US, WA, Seattle,98103
66.193.39.147, US, WA, Lynnwood,98036
66.235.11.170, US, WA, Duvall,98019
66.235.11.87, US, WA, Duvall,98019
66.235.17.96, US, WA, Seattle,98101
66.235.30.63, US, WA, Snohomish,98290
66.249.88.73, US, CA, Mountain View,94043
66.249.88.75, US, CA, Mountain View,94043
66.249.88.77, US, CA, Mountain View,94043
66.58.146.37, US, AK, Anchorage,99516
66.58.157.101, US, AK, Anchorage,99516
66.58.157.150, US, AK, Anchorage,99507
66.58.206.138, US, AK, Anchorage,99501
66.58.208.106, US, AK, Anchorage,99518
66.58.214.14, US, AK, Anchorage,99518
66.58.217.6, US, AK, Anchorage,99507
66.58.222.116, US, AK, Anchorage,99502
66.87.112.146, US, OR, Beaverton,97005
66.87.112.150, US, OR, Beaverton,97005
66.87.112.190, US, OR, Beaverton,97005
66.87.112.241, US, OR, Beaverton,97005
66.87.113.164, US, OR, Beaverton,97005
66.87.113.44, US, OR, Beaverton,97005
66.87.113.96, US, OR, Beaverton,97005
66.87.138.13, US, WA, Kent,98030
66.87.138.155, US, WA, Kent,98030
66.87.138.2, US, WA, Kent,98030
66.87.138.221, US, WA, Kent,98030
66.87.138.27, US, WA, Kent,98030
66.87.138.74, US, WA, Kent,98030
66.87.139.144, US, WA, Kent,98030
66.87.139.17, US, WA, Kent,98030
66.87.139.173, US, WA, Kent,98030
66.87.139.187, US, WA, Kent,98030
66.87.139.210, US, WA, Kent,98030
66.87.139.53, US, WA, Kent,98030
66.87.139.68, US, WA, Kent,98030
67.131.14.66, US, WA, Kent,98042
67.131.9.19, US, , ,0
67.148.50.158, US, WA, Seattle,98109
67.160.24.122, US, WA, Mercer Island,98040
67.160.43.183, US, WA, Kirkland,98034
67.160.97.178, US, WA, Issaquah,98029
67.161.120.222, US, WA, Seattle,98125
67.170.101.104, US, WA, Bellevue,98007
67.170.103.172, US, WA, Bellevue,98008
67.170.117.68, US, WA, Everett,98208
67.170.169.209, US, OR, Forest Grove,97116
67.170.70.108, US, WA, Lynnwood,98036
67.170.71.101, US, WA, Bothell,98021
67.170.83.21, US, WA, Tacoma,98433
67.171.49.232, US, WA, Bothell,98021
67.171.51.188, US, WA, Redmond,98052
67.183.10.212, US, WA, Bothell,98021
67.183.133.225, US, WA, Sammamish,98074
67.183.134.69, US, WA, Renton,98055
67.183.210.186, US, WA, Bothell,98012
67.189.98.171, US, OR, Banks,97106
67.189.98.70, US, OR, North Plains,97133
68.146.138.243, CA, AB, Calgary,0
68.224.32.98, US, NV, Las Vegas,89115
69.178.20.58, US, AK, Anchorage,99504
70.112.217.155, US, TX, Austin,78737
70.121.198.28, US, TX, San Antonio,78230
70.121.211.241, US, TX, San Antonio,78230
70.194.20.162, US, MI, Linden,48451
70.195.193.2, US, TX, ,0
70.195.193.85, US, TX, ,0
70.195.194.150, US, TX, ,0
70.195.195.117, US, TX, ,0
70.195.195.32, US, TX, ,0
70.195.195.9, US, TX, ,0
70.195.196.37, US, TX, ,0
70.195.196.80, US, TX, ,0
70.195.198.216, US, TX, ,0
70.195.200.0, US, TX, ,0
70.195.203.165, US, TX, ,0
70.195.203.199, US, TX, ,0
70.195.203.8, US, TX, ,0
70.195.205.110, US, TX, ,0
70.195.209.218, US, TX, San Antonio,78288
70.195.211.166, US, TX, San Antonio,78288
70.195.213.199, US, TX, San Antonio,78288
70.195.213.253, US, TX, San Antonio,78288
70.195.218.183, US, TX, Universal City,78148
70.195.223.12, US, TX, Round Rock,78664
70.196.0.25, US, TX, Dallas,75326
70.196.82.170, US, TX, Houston,77080
70.199.128.120, US, WA, Seattle,98111
70.199.128.158, US, WA, Seattle,98111
70.199.128.182, US, WA, Seattle,98111
70.199.128.59, US, WA, Seattle,98111
70.199.128.99, US, WA, Seattle,98111
70.199.129.143, US, WA, Seattle,98111
70.199.129.146, US, WA, Seattle,98111
70.199.129.170, US, WA, Seattle,98111
70.199.129.205, US, WA, Seattle,98111
70.199.129.6, US, WA, Seattle,98111
70.199.130.51, US, WA, Seattle,98111
70.199.130.93, US, WA, Seattle,98111
70.199.131.127, US, WA, Seattle,98111
70.199.131.226, US, WA, Seattle,98111
70.199.131.93, US, WA, Seattle,98111
70.199.132.106, US, WA, Seattle,98111
70.199.132.107, US, WA, Seattle,98111
70.199.132.220, US, WA, Seattle,98111
70.199.133.132, US, WA, Seattle,98111
70.199.133.72, US, WA, Seattle,98111
70.199.134.142, US, WA, Seattle,98111
70.199.134.169, US, WA, Seattle,98111
70.199.134.179, US, WA, Seattle,98111
70.199.135.29, US, WA, Seattle,98111
70.199.135.5, US, WA, Seattle,98111
70.199.135.81, US, WA, Seattle,98111
70.199.136.14, US, WA, Seattle,98111
70.199.136.165, US, WA, Seattle,98111
70.199.136.192, US, WA, Seattle,98111
70.199.136.86, US, WA, Seattle,98111
70.199.136.90, US, WA, Seattle,98111
70.199.137.133, US, WA, Seattle,98111
70.199.137.162, US, WA, Seattle,98111
70.199.138.95, US, WA, Seattle,98111
70.199.139.135, US, WA, Seattle,98111
70.199.139.196, US, WA, Seattle,98111
70.199.139.234, US, WA, Seattle,98111
70.199.139.25, US, WA, Seattle,98111
70.199.139.68, US, WA, Seattle,98111
70.199.139.78, US, WA, Seattle,98111
70.199.140.186, US, WA, Seattle,98111
70.199.140.22, US, WA, Seattle,98111
70.199.140.239, US, WA, Seattle,98111
70.199.141.178, US, WA, Seattle,98111
70.199.141.206, US, WA, Seattle,98111
70.199.141.245, US, WA, Seattle,98111
70.199.141.49, US, WA, Seattle,98111
70.199.142.109, US, WA, Seattle,98111
70.199.142.218, US, WA, Seattle,98111
70.199.143.109, US, WA, Seattle,98111
70.199.143.170, US, WA, Seattle,98111
70.199.143.40, US, WA, Seattle,98111
70.199.143.81, US, WA, Seattle,98111
70.199.144.146, US, WA, Kent,98064
70.199.144.220, US, WA, Kent,98064
70.199.144.255, US, WA, Kent,98064
70.199.144.92, US, WA, Kent,98064
70.199.145.213, US, WA, Kent,98064
70.199.145.95, US, WA, Kent,98064
70.199.146.129, US, WA, Kent,98064
70.199.146.134, US, WA, Kent,98064
70.199.146.182, US, WA, Kent,98064
70.199.146.188, US, WA, Kent,98064
70.199.146.82, US, WA, Kent,98064
70.199.147.113, US, WA, Kent,98064
70.199.147.209, US, WA, Kent,98064
70.199.147.226, US, WA, Kent,98064
70.199.147.251, US, WA, Kent,98064
70.199.147.3, US, WA, Kent,98064
70.199.147.89, US, WA, Kent,98064
70.199.147.92, US, WA, Kent,98064
70.199.150.206, US, WA, Kent,98064
70.199.151.1, US, WA, Kent,98064
70.199.151.120, US, WA, Kent,98064
70.199.151.216, US, WA, Kent,98064
70.199.151.233, US, WA, Kent,98064
70.199.152.199, US, WA, Kent,98064
70.199.153.131, US, WA, Kent,98064
70.199.153.46, US, WA, Kent,98064
70.199.154.238, US, WA, Kent,98064
70.199.154.59, US, WA, Kent,98064
70.199.154.79, US, WA, Kent,98064
70.199.155.152, US, WA, Kent,98064
70.199.155.251, US, WA, Kent,98064
70.199.155.30, US, WA, Kent,98064
70.199.155.95, US, WA, Kent,98064
70.199.156.158, US, WA, Kent,98064
70.199.156.214, US, WA, Kent,98064
70.199.156.23, US, WA, Kent,98064
70.199.157.202, US, WA, Kent,98064
70.199.157.208, US, WA, Kent,98064
70.199.157.33, US, WA, Kent,98064
70.199.157.80, US, WA, Kent,98064
70.199.160.24, US, WA, Kirkland,98083
70.199.160.77, US, WA, Kirkland,98083
70.199.161.202, US, WA, Kirkland,98083
70.199.162.135, US, WA, Kirkland,98083
70.199.163.13, US, WA, Kirkland,98083
70.199.163.246, US, WA, Kirkland,98083
70.199.163.96, US, WA, Kirkland,98083
70.210.129.146, US, OR, Portland,97221
70.210.130.149, US, OR, Portland,97221
70.210.130.52, US, OR, Portland,97221
70.210.131.130, US, OR, Portland,97221
70.210.132.174, US, OR, Portland,97221
70.210.133.206, US, OR, Portland,97221
70.210.133.227, US, OR, Portland,97221
70.210.133.55, US, OR, Portland,97221
70.210.134.213, US, OR, Portland,97221
70.210.134.80, US, OR, Portland,97221
70.210.136.174, US, OR, Portland,97221
70.210.136.79, US, OR, Portland,97221
70.210.137.37, US, OR, Portland,97221
70.210.138.190, US, OR, Portland,97221
70.210.139.76, US, OR, Portland,97221
70.210.140.64, US, OR, Portland,97221
70.210.145.38, US, OR, Portland,97223
70.210.146.175, US, OR, Portland,97223
70.210.147.108, US, OR, Portland,97223
70.210.148.58, US, OR, Portland,97223
70.210.150.226, US, OR, Portland,97223
70.210.151.33, US, OR, Portland,97223
70.210.152.72, US, OR, Portland,97223
70.214.97.253, US, NY, New York,10044
70.71.65.83, CA, BC, Surrey,0
70.89.116.10, US, WA, Tacoma,98405
71.184.241.100, US, MA, Acton,1720
71.184.241.167, US, MA, Acton,1720
71.197.167.125, US, WA, Bellevue,98007
71.197.182.34, US, WA, Renton,98059
71.197.183.45, US, WA, Sammamish,98075
71.197.217.180, US, WA, Redmond,98052
71.197.224.168, US, WA, Issaquah,98027
71.212.21.94, US, WA, Seattle,98144
71.212.84.82, US, WA, Seattle,98112
71.227.158.234, US, WA, Issaquah,98029
71.227.178.245, US, WA, Redmond,98052
71.227.208.200, US, WA, Seattle,98177
71.231.121.233, US, WA, Mercer Island,98040
71.231.159.8, US, WA, Edmonds,98026
71.231.171.230, US, WA, Everett,98204
71.231.183.64, US, WA, Redmond,98052
71.231.191.207, US, WA, Issaquah,98027
71.231.196.61, US, WA, Sammamish,98075
71.231.199.225, US, WA, Sammamish,98075
71.231.237.73, US, WA, Puyallup,98373
71.34.82.98, US, OR, Portland,97212
71.35.185.109, US, WA, Seattle,98108
71.35.187.190, US, WA, Seattle,98108
71.59.130.222, US, OR, Hillsboro,97123
71.59.196.250, US, OR, Portland,97229
71.59.196.32, US, OR, Portland,97229
71.83.253.21, US, WA, Richland,99352
71.94.171.13, US, OR, Seaside,97138
72.143.230.98, CA, AB, ,0
72.168.144.158, US, AR, ,0
72.168.144.177, US, AR, ,0
72.168.144.73, US, AR, ,0
72.168.145.117, US, AR, ,0
72.168.145.22, US, AR, ,0
72.190.148.10, US, TX, San Antonio,78261
72.253.78.137, US, HI, Honolulu,96805
72.35.111.171, US, AK, Wasilla,99654
72.42.154.185, US, AK, Anchorage,99508
72.42.157.36, US, AK, Anchorage,99508
72.42.171.178, US, AK, Anchorage,99502
73.109.131.171, US, WA, Renton,98057
73.109.139.41, US, WA, Renton,98057
73.109.182.77, US, WA, Renton,98056
73.109.209.211, US, WA, Renton,98055
73.109.211.105, US, WA, Renton,98058
73.109.24.35, US, WA, Kirkland,98034
73.109.26.94, US, WA, Sammamish,98074
73.109.57.101, US, WA, Tacoma,98409
73.109.57.88, US, WA, Tacoma,98409
73.109.58.220, US, WA, Tacoma,98409
73.109.59.7, US, WA, Tacoma,98409
73.109.60.139, US, WA, Seattle,98115
73.109.60.174, US, WA, Seattle,98115
73.109.60.82, US, WA, Spokane,99204
73.109.61.126, US, WA, Lynnwood,98036
73.109.61.149, US, WA, Edmonds,98020
73.109.61.174, US, WA, Edmonds,98020
73.109.61.29, US, WA, Seattle,98119
73.109.61.44, US, WA, Seattle,98119
73.109.61.67, US, WA, Lynnwood,98087
73.109.61.71, US, WA, Lynnwood,98087
73.109.62.11, US, WA, Seattle,98103
73.109.62.135, US, WA, Seattle,98103
73.109.62.136, US, WA, Seattle,98103
73.109.62.147, US, WA, Seattle,98103
73.109.62.152, US, WA, Seattle,98103
73.109.62.184, US, WA, Seattle,98103
73.109.62.192, US, WA, Seattle,98103
73.109.63.32, US, WA, Lynnwood,98087
73.109.63.45, US, WA, Seattle,98104
73.109.65.99, US, WA, Renton,98059
73.11.114.66, US, OR, Beaverton,97007
73.11.241.203, US, WA, Mercer Island,98040
73.11.7.180, US, OR, Hillsboro,97123
73.118.184.160, US, WA, Kent,98030
73.118.242.212, US, WA, Redmond,98052
73.140.122.218, US, WA, Seattle,98166
73.140.176.6, US, WA, Bothell,98012
73.140.19.183, US, WA, Mercer Island,98040
73.140.226.110, US, WA, Redmond,98052
73.140.237.142, US, WA, Bellevue,98008
73.140.237.99, US, WA, Bellevue,98008
73.140.238.205, US, WA, Bellevue,98008
73.140.61.33, US, WA, Seattle,98108
73.157.100.194, US, WA, Bellevue,98006
73.157.104.181, US, WA, Kent,98042
73.157.110.25, US, WA, Redmond,98052
73.161.215.36, US, MI, Holland,49423
73.169.134.190, US, WA, Sammamish,98074
73.169.244.42, US, WA, Bellevue,98006
73.181.196.190, US, WA, Seattle,98136
73.181.226.222, US, WA, Kirkland,98034
73.19.102.222, US, WA, Mercer Island,98040
73.193.16.78, US, WA, Monroe,98272
73.193.58.144, US, WA, Snoqualmie,98065
73.214.91.76, US, PA, Beaver,15009
73.221.249.19, US, WA, Snohomish,98296
73.225.173.196, US, WA, Seattle,98166
73.225.223.104, US, WA, Kirkland,98033
73.225.239.79, US, WA, Tacoma,98433
73.239.121.68, US, WA, Bellevue,98008
73.239.76.80, US, WA, Bellevue,98007
73.239.81.27, US, WA, Bothell,98021
73.239.92.199, US, WA, Kirkland,98033
73.240.11.146, US, OR, Portland,97229
73.240.181.54, US, OR, Salem,97306
73.240.235.142, US, OR, Hillsboro,97124
73.254.132.81, US, WA, Renton,98059
73.35.235.90, US, WA, Bellevue,98006
73.37.120.134, US, OR, Forest Grove,97116
73.42.174.73, US, WA, Redmond,98053
73.53.114.244, US, WA, Sammamish,98074
73.53.114.81, US, WA, Bellevue,98004
73.53.43.168, US, WA, Lake Stevens,98258
73.53.53.41, US, WA, Lake Stevens,98258
73.53.76.107, US, WA, Lake Stevens,98258
73.59.108.108, US, , ,0
73.59.110.3, US, , ,0
73.59.8.103, US, WA, Tacoma,98424
73.59.80.47, US, , ,0
73.67.210.251, US, OR, Hillsboro,97124
73.83.122.184, US, WA, Everett,98201
73.83.200.21, US, WA, Bellevue,98006
73.92.20.111, US, CA, San Francisco,94133
73.96.112.140, US, OR, Tualatin,97062
73.96.113.120, US, OR, Tualatin,97062
73.96.115.64, US, OR, Tualatin,97062
73.97.21.10, US, WA, Seattle,98112
73.97.30.42, US, WA, Redmond,98052
73.97.57.129, US, WA, Bellevue,98008
74.114.82.163, US, AK, Eagle River,99577
74.36.194.50, US, AL, Monroeville,36460
74.92.162.227, US, , ,0
75.142.70.239, US, WA, Kennewick,99337
75.145.26.17, US, , ,0
75.146.59.218, US, WA, Seattle,98117
75.156.24.173, CA, BC, Vancouver,0
75.159.55.79, CA, AB, Calgary,0
75.165.49.113, US, WA, Seattle,98102
75.165.60.93, US, WA, Seattle,98102
75.172.42.189, US, WA, Seattle,98109
75.172.46.227, US, WA, Seattle,98109
75.172.61.224, US, WA, Seattle,98103
75.87.249.196, US, ID, Moscow,83843
76.104.166.121, US, WA, Everett,98203
76.105.148.32, US, OR, Beaverton,97008
76.115.6.101, US, OR, Beaverton,97006
76.121.173.17, US, WA, Renton,98056
76.121.189.83, US, WA, Sammamish,98074
76.184.241.39, US, TX, Frisco,75035
76.213.146.246, US, TX, Plano,75024
76.22.118.120, US, WA, Seattle,98103
76.22.2.130, US, WA, Kent,98032
76.79.153.162, US, CA, Los Angeles,90037
76.88.246.97, US, CA, La Quinta,92253
76.88.76.125, US, CA, Coronado,92118
85.119.46.8, IT, , ,0
93.63.165.118, IT, 07, Rome,137
96.95.128.54, US, CA, Palmdale,93590
97.113.130.110, US, WA, Lakewood,98499
97.113.136.197, US, WA, Renton,98058
97.113.139.203, US, WA, Tacoma,98466
97.113.190.142, US, WA, Tacoma,98445
97.113.232.239, US, WA, Seattle,98103
97.113.35.195, US, , ,0
97.113.72.89, US, WA, Federal Way,98003
97.113.83.153, US, WA, Seattle,98118
97.113.92.239, US, WA, Tacoma,98408
97.126.38.30, US, WA, Kent,98032
97.126.40.199, US, WA, Kent,98032
97.126.47.144, US, WA, Kent,98032
97.126.58.235, US, WA, Federal Way,98003
97.126.59.122, US, WA, Federal Way,98003
97.126.8.230, US, WA, Renton,98059
97.45.144.110, US, WA, ,0
97.77.83.50, US, TX, New Braunfels,78130
98.203.222.44, US, WA, Edmonds,98020
98.225.36.79, US, WA, Bellevue,98007
98.232.232.48, US, OR, Beaverton,97007
98.237.193.207, US, WA, Bothell,98021
98.237.196.50, US, WA, Redmond,98053
98.246.230.148, US, OR, Beaverton,97008
98.247.20.11, US, WA, Bellevue,98006
98.247.25.75, US, WA, Mercer Island,98040
98.247.33.16, US, WA, Kirkland,98033
99.26.200.151, US, TX, San Antonio,78240
99.29.112.120, US, , ,0

